時間,價格,柱狀圖,MACD線,信號線,交易信號,信號類型,交易序號,持倉狀態,信號有效性
2025-07-15 01:00:00,3515079.1,-8564.657001901887,15476.065728916321,24040.72273081821,⚪ 持有,hold,0,空倉,True
2025-07-15 02:00:00,3513960.7,-9639.420189818371,11991.447493545245,21630.867683363616,⚪ 持有,hold,0,空倉,True
2025-07-15 03:00:00,3520442.8,-9591.278612712402,9641.769417473115,19233.048030185517,⚪ 持有,hold,0,空倉,True
2025-07-15 04:00:00,3530188.7,-8611.697188949962,8468.426543998066,17080.12373294803,⚪ 持有,hold,0,空倉,True
2025-07-15 05:00:00,3528038.6,-7839.205720120897,7281.116582796909,15120.322302917806,⚪ 持有,hold,0,空倉,True
2025-07-15 06:00:00,3530000.0,-6956.756041991968,6424.377250427846,13381.133292419814,⚪ 持有,hold,0,空倉,True
2025-07-15 07:00:00,3522473.3,-6641.298680666445,5079.509941586759,11720.808622253204,⚪ 持有,hold,0,空倉,True
2025-07-15 08:00:00,3513999.8,-6743.043616208868,3292.004101992119,10035.047718200987,⚪ 持有,hold,0,空倉,True
2025-07-15 09:00:00,3485360.6,-8372.508334098136,-430.58769942168146,7941.920634676454,⚪ 持有,hold,0,空倉,True
2025-07-15 10:00:00,3472274.0,-9862.48574326987,-4386.186544410884,5476.2991988589865,⚪ 持有,hold,0,空倉,True
2025-07-15 11:00:00,3444565.6,-12097.578648620163,-9645.674111916218,2451.9045367039453,⚪ 持有,hold,0,空倉,True
2025-07-15 12:00:00,3454480.3,-12253.937071867935,-12865.516803130973,-611.5797312630386,⚪ 持有,hold,0,空倉,True
2025-07-15 13:00:00,3451091.2,-11920.276661190162,-15511.925557750743,-3591.64889656058,⚪ 持有,hold,0,空倉,True
2025-07-15 14:00:00,3438849.9,-11834.73097063784,-18385.06260985788,-6550.3316392200395,⚪ 持有,hold,0,空倉,True
2025-07-15 15:00:00,3432280.7,-11520.22930959237,-20950.6182762105,-9430.388966618131,⚪ 持有,hold,0,空倉,True
2025-07-15 16:00:00,3430505.5,-10746.510365376973,-22863.52692333935,-12117.016557962375,⚪ 持有,hold,0,空倉,True
2025-07-15 17:00:00,3431040.1,-9553.623039349375,-24059.045357149094,-14505.42231779972,⚪ 持有,hold,0,空倉,True
2025-07-15 18:00:00,3440873.4,-7545.346267078014,-23937.105151647236,-16391.758884569223,⚪ 持有,hold,0,空倉,True
2025-07-15 19:00:00,3442800.0,-5618.666125640597,-23415.09154161997,-17796.425415979375,⚪ 持有,hold,0,空倉,True
2025-07-15 20:00:00,3446201.3,-3737.2109428512667,-22467.939094543457,-18730.72815169219,⚪ 持有,hold,0,空倉,True
2025-07-15 21:00:00,3469491.5,-704.9498840260349,-19611.915506724734,-18906.9656226987,⚪ 持有,hold,0,空倉,True
2025-07-15 22:00:00,3415880.0,-2016.4222464186714,-21427.49343072204,-19411.071184303368,⚪ 持有,hold,0,空倉,True
2025-07-15 23:00:00,3425460.9,-1944.3258435769094,-21841.478488774505,-19897.152645197595,⚪ 持有,hold,0,空倉,True
2025-07-16 00:00:00,3450954.7,11.140859020793869,-19883.226571421605,-19894.3674304424,🟢 買1,buy,1,持倉,True
2025-07-16 01:00:00,3455163.7,1686.1871796558917,-17786.633455872536,-19472.820635528427,⚪ 持有,hold,0,持倉,True
2025-07-16 02:00:00,3439189.1,1805.749380418758,-17215.63391000498,-19021.38329042374,⚪ 持有,hold,0,持倉,True
2025-07-16 03:00:00,3428154.7,1255.2529761375554,-17452.317070251796,-18707.57004638935,⚪ 持有,hold,0,持倉,True
2025-07-16 04:00:00,3429730.4,1115.520897635346,-17313.16892434517,-18428.689821980515,⚪ 持有,hold,0,持倉,True
2025-07-16 05:00:00,3456393.0,2839.017779810052,-14879.917597217951,-17718.935377028003,⚪ 持有,hold,0,持倉,True
2025-07-16 06:00:00,3464772.8,4466.765643446277,-12135.478322720155,-16602.243966166432,⚪ 持有,hold,0,持倉,True
2025-07-16 07:00:00,3465315.2,5438.825423652337,-9803.712186601013,-15242.53761025335,⚪ 持有,hold,0,持倉,True
2025-07-16 08:00:00,3473684.2,6436.034780355942,-7197.494134808425,-13633.528915164366,⚪ 持有,hold,0,持倉,True
2025-07-16 09:00:00,3462500.0,6134.223472791411,-5965.7495741751045,-12099.973046966516,⚪ 持有,hold,0,持倉,True
2025-07-16 10:00:00,3449873.3,4927.994510360557,-5939.979909015819,-10867.974419376376,⚪ 持有,hold,0,持倉,True
2025-07-16 11:00:00,3458733.8,4578.157608413347,-5145.2774088596925,-9723.43501727304,⚪ 持有,hold,0,持倉,True
2025-07-16 12:00:00,3460670.1,4331.108872322906,-4309.548926869407,-8640.657799192313,⚪ 持有,hold,0,持倉,True
2025-07-16 13:00:00,3469458.4,4588.843629492507,-2904.60326232668,-7493.446891819187,⚪ 持有,hold,0,持倉,True
2025-07-16 14:00:00,3480000.0,5250.88862621193,-929.8361090542749,-6180.724735266205,⚪ 持有,hold,0,持倉,True
2025-07-16 15:00:00,3484440.8,5730.33531484131,982.1944082854316,-4748.140906555878,⚪ 持有,hold,0,持倉,True
2025-07-16 16:00:00,3500648.0,6808.0431000439985,3761.9129684991203,-3046.1301315448786,⚪ 持有,hold,0,持倉,True
2025-07-16 17:00:00,3516343.1,8156.036194416402,7148.915111475624,-1007.121082940778,⚪ 持有,hold,0,持倉,True
2025-07-16 18:00:00,3507487.6,8017.423665214841,9014.658498577774,997.2348333629322,⚪ 持有,hold,0,持倉,True
2025-07-16 19:00:00,3505905.0,7400.167986208982,10247.44481612416,2847.2768299151776,⚪ 持有,hold,0,持倉,True
2025-07-16 20:00:00,3501111.1,6293.461472866266,10714.10367099801,4420.642198131744,⚪ 持有,hold,0,持倉,True
2025-07-16 21:00:00,3507311.9,5625.304039618113,11452.272247654386,5826.968208036273,⚪ 持有,hold,0,持倉,True
2025-07-16 22:00:00,3516413.9,5439.373190873579,12626.184696628246,7186.811505754667,⚪ 持有,hold,0,持倉,True
2025-07-16 23:00:00,3508912.3,4493.43903060503,12803.610294010956,8310.171263405926,⚪ 持有,hold,0,持倉,True
2025-07-17 00:00:00,3513093.0,3856.03258768442,13130.211998011451,9274.179410327031,⚪ 持有,hold,0,持倉,True
2025-07-17 01:00:00,3505852.1,2707.7307325021975,12658.84282595478,9951.112093452582,⚪ 持有,hold,0,持倉,True
2025-07-17 02:00:00,3516734.8,2449.8397572396425,13013.411790002137,10563.572032762495,⚪ 持有,hold,0,持倉,True
2025-07-17 03:00:00,3507481.3,1472.9312199296146,12404.736057674512,10931.804837744898,⚪ 持有,hold,0,持倉,True
2025-07-17 04:00:00,3519981.7,1481.493532933122,12783.671753911301,11302.17822097818,⚪ 持有,hold,0,持倉,True
2025-07-17 05:00:00,3505529.2,383.8332980266314,11781.96984351147,11398.136545484838,⚪ 持有,hold,0,持倉,True
2025-07-17 06:00:00,3488458.7,-1517.5941131095951,9501.143904097844,11018.738017207439,🔴 賣1,sell,1,空倉,True
2025-07-17 07:00:00,3491083.9,-2562.7387866820845,7815.314533854835,10378.05332053692,⚪ 持有,hold,0,空倉,True
2025-07-17 08:00:00,3501457.0,-2516.099940916947,7232.928394390736,9749.028335307683,⚪ 持有,hold,0,空倉,True
2025-07-17 09:00:00,3487241.3,-3351.0622933152736,5560.200468663592,8911.262761978865,⚪ 持有,hold,0,空倉,True
2025-07-17 10:00:00,3487035.7,-3793.0954903781158,4169.893399006221,7962.988889384337,⚪ 持有,hold,0,空倉,True
2025-07-17 11:00:00,3486598.3,-3971.8238971496166,2998.209017947316,6970.032915096933,⚪ 持有,hold,0,空倉,True
2025-07-17 12:00:00,3494205.0,-3453.740464416309,2652.857334576547,6106.597798992856,⚪ 持有,hold,0,空倉,True
2025-07-17 13:00:00,3498776.8,-2711.876114587839,2716.752655758057,5428.628770345896,⚪ 持有,hold,0,空倉,True
2025-07-17 14:00:00,3493172.6,-2511.8676091585903,2288.7942588976584,4800.661868056249,⚪ 持有,hold,0,空倉,True
2025-07-17 15:00:00,3487517.1,-2659.5174176338796,1476.2650960139,4135.7825136477795,⚪ 持有,hold,0,空倉,True
2025-07-17 16:00:00,3486690.1,-2703.1275071605833,756.8731296970509,3460.000636857634,⚪ 持有,hold,0,空倉,True
2025-07-17 17:00:00,3500224.0,-1756.6013407842652,1264.248960877303,3020.850301661568,⚪ 持有,hold,0,空倉,True
2025-07-17 18:00:00,3488886.3,-1822.3391746647976,742.9263333305717,2565.2655079953693,⚪ 持有,hold,0,空倉,True
2025-07-17 19:00:00,3479456.2,-2393.206332116749,-426.2424071505666,1966.9639249661823,⚪ 持有,hold,0,空倉,True
2025-07-17 20:00:00,3478077.0,-2731.5087329383105,-1447.4219912067056,1284.086741731605,⚪ 持有,hold,0,空倉,True
2025-07-17 21:00:00,3486233.9,-2291.5123941012553,-1580.3037508949637,711.2086432062913,⚪ 持有,hold,0,空倉,True
2025-07-17 22:00:00,3498786.2,-1101.0318387243065,-665.0811551990919,435.9506835252147,⚪ 持有,hold,0,空倉,True
2025-07-17 23:00:00,3501291.9,-141.21034063839227,259.4377577272244,400.64809836561665,⚪ 持有,hold,0,空倉,True
2025-07-18 00:00:00,3492183.2,-117.15892772691598,254.1994387069717,371.3583664338877,⚪ 持有,hold,0,空倉,True
2025-07-18 01:00:00,3507676.8,889.4374493048467,1483.155178064946,593.7177287600994,⚪ 持有,hold,0,空倉,True
2025-07-18 02:00:00,3517008.8,2063.8604041419876,3173.543233937584,1109.6828297955963,⚪ 持有,hold,0,空倉,True
2025-07-18 03:00:00,3498944.6,1528.8431778529994,3020.7368021118455,1491.893624258846,⚪ 持有,hold,0,空倉,True
2025-07-18 04:00:00,3513586.7,2034.183565733832,4034.623081426136,2000.4395156923042,⚪ 持有,hold,0,空倉,True
2025-07-18 05:00:00,3531988.9,3400.4336548338597,6250.981584234629,2850.547929400769,⚪ 持有,hold,0,空倉,True
2025-07-18 06:00:00,3517997.7,3159.6427915262393,6800.101418808568,3640.458627282329,⚪ 持有,hold,0,空倉,True
2025-07-18 07:00:00,3510000.1,2299.5085325545333,6514.8442929754965,4215.335760420963,⚪ 持有,hold,0,空倉,True
2025-07-18 08:00:00,3519494.7,2207.341784958666,6974.512991619296,4767.171206660631,⚪ 持有,hold,0,空倉,True
2025-07-18 09:00:00,3536543.4,3078.407764515231,8615.18091230467,5536.773147789439,⚪ 持有,hold,0,空倉,True
2025-07-18 10:00:00,3534000.0,3250.208273240436,9599.533489339985,6349.325216099549,⚪ 持有,hold,0,空倉,True
2025-07-18 11:00:00,3540338.7,3534.1436550077615,10767.004784859251,7232.86112985149,⚪ 持有,hold,0,空倉,True
2025-07-18 12:00:00,3543791.0,3681.2203077745144,11834.386514569633,8153.166206795118,⚪ 持有,hold,0,空倉,True
2025-07-18 13:00:00,3552896.5,4087.190330804995,13262.154120301362,9174.963789496367,⚪ 持有,hold,0,空倉,True
2025-07-18 14:00:00,3537962.9,3090.7133474820985,13038.355473848991,9947.642126366893,⚪ 持有,hold,0,空倉,True
2025-07-18 15:00:00,3516648.0,853.1627015304366,11014.09550327994,10160.932801749503,⚪ 持有,hold,0,空倉,True
2025-07-18 16:00:00,3498670.9,-1833.906702410015,7868.549423736986,9702.456126147,⚪ 持有,hold,0,空倉,False
2025-07-18 17:00:00,3505015.9,-3105.5056914311317,5820.574011858087,8926.079703289219,⚪ 持有,hold,0,空倉,True
2025-07-18 18:00:00,3513227.2,-3297.074944743623,4804.736022359692,8101.810967103314,⚪ 持有,hold,0,空倉,True
2025-07-18 19:00:00,3513421.8,-3305.7524713543935,3969.6203779103234,7275.372849264717,⚪ 持有,hold,0,空倉,True
2025-07-18 20:00:00,3519750.6,-2800.337324627545,3774.9511934802867,6575.288518107832,⚪ 持有,hold,0,空倉,True
2025-07-18 21:00:00,3502500.0,-3497.5932340434647,2203.2969755535014,5700.890209596966,⚪ 持有,hold,0,空倉,True
2025-07-18 22:00:00,3486202.7,-4843.299653518862,-353.23435730161145,4490.065296217251,⚪ 持有,hold,0,空倉,True
2025-07-18 23:00:00,3475816.4,-6136.6330655063775,-3180.7260356657207,2955.907029840657,⚪ 持有,hold,0,空倉,True
2025-07-19 00:00:00,3470173.0,-7012.673990655712,-5809.9354584789835,1202.7385321767285,⚪ 持有,hold,0,空倉,True
2025-07-19 01:00:00,3473500.0,-6992.787282415869,-7538.245570843108,-545.4582884272388,⚪ 持有,hold,0,空倉,True
2025-07-19 02:00:00,3465546.8,-7116.331019361107,-9440.872062628623,-2324.5410432675158,⚪ 持有,hold,0,空倉,True
2025-07-19 03:00:00,3464857.1,-6843.538654783424,-10878.964361746795,-4035.425706963372,⚪ 持有,hold,0,空倉,True
2025-07-19 04:00:00,3469109.4,-6005.6460231096735,-11542.483235850465,-5536.837212740791,⚪ 持有,hold,0,空倉,True
2025-07-19 05:00:00,3473100.0,-4860.4962086533205,-11612.457473557442,-6751.961264904122,⚪ 持有,hold,0,空倉,True
2025-07-19 06:00:00,3477854.2,-3522.984968005867,-11155.692474911455,-7632.707506905588,⚪ 持有,hold,0,空倉,True
2025-07-19 07:00:00,3485200.7,-1961.5557361660158,-10084.652177113108,-8123.096440947093,⚪ 持有,hold,0,空倉,True
2025-07-19 08:00:00,3480132.2,-1129.4572599232652,-9534.918015851174,-8405.460755927908,⚪ 持有,hold,0,空倉,True
2025-07-19 09:00:00,3487706.1,11.27354570362877,-8391.368823798373,-8402.642369502002,🟢 買2,buy,2,持倉,True
2025-07-19 10:00:00,3489662.8,927.1478464996535,-7243.707561377436,-8170.855407877089,⚪ 持有,hold,0,持倉,True
2025-07-19 11:00:00,3489999.2,1548.5578838349957,-6235.158053083345,-7783.715936918341,⚪ 持有,hold,0,持倉,True
2025-07-19 12:00:00,3487199.3,1749.1472688757403,-5597.281850823667,-7346.429119699407,⚪ 持有,hold,0,持倉,True
2025-07-19 13:00:00,3487202.3,1850.3470641596286,-5033.495289499871,-6883.8423536595,⚪ 持有,hold,0,持倉,True
2025-07-19 14:00:00,3487766.3,1915.530723742996,-4489.428948980756,-6404.959672723752,⚪ 持有,hold,0,持倉,True
2025-07-19 15:00:00,3489538.3,2027.448987971131,-3870.648437759839,-5898.09742573097,⚪ 持有,hold,0,持倉,True
2025-07-19 16:00:00,3488581.2,1984.0069039650825,-3418.0887957746163,-5402.095699739699,⚪ 持有,hold,0,持倉,True
2025-07-19 17:00:00,3491000.0,2056.3853675686278,-2831.6139902789146,-4887.999357847542,⚪ 持有,hold,0,持倉,True
2025-07-19 18:00:00,3491893.2,2095.5165617984158,-2268.6036555995233,-4364.120217397939,⚪ 持有,hold,0,持倉,True
2025-07-19 19:00:00,3492844.4,2110.68300820674,-1725.7664571395144,-3836.4494653462543,⚪ 持有,hold,0,持倉,True
2025-07-19 20:00:00,3491000.0,1926.8144302801875,-1427.9314274960198,-3354.7458577762072,⚪ 持有,hold,0,持倉,True
2025-07-19 21:00:00,3489115.1,1620.8570345078183,-1328.6745646414347,-2949.531599149253,⚪ 持有,hold,0,持倉,True
2025-07-19 22:00:00,3475176.0,481.45038098182977,-2347.718622921966,-2829.169003903796,⚪ 持有,hold,0,持倉,True
2025-07-19 23:00:00,3487497.5,554.1762784938701,-2136.4486557864584,-2690.6249342803285,⚪ 持有,hold,0,持倉,True
2025-07-20 00:00:00,3482770.2,293.55329763370764,-2323.683312238194,-2617.2366098719017,⚪ 持有,hold,0,持倉,True
2025-07-20 01:00:00,3479526.0,-68.36510497038671,-2702.692991084885,-2634.327886114498,⚪ 持有,hold,0,持倉,True
2025-07-20 02:00:00,3479077.2,-296.2494394599307,-3004.6396854394116,-2708.390245979481,⚪ 持有,hold,0,持倉,True
2025-07-20 03:00:00,3483157.4,-138.47233152440458,-2881.4806603849865,-2743.008328860582,⚪ 持有,hold,0,持倉,True
2025-07-20 04:00:00,3475635.2,-487.36349591653516,-3352.2126987562515,-2864.8492028397163,⚪ 持有,hold,0,持倉,True
2025-07-20 05:00:00,3476171.5,-620.1496223903723,-3640.0362308276817,-3019.8866084373094,⚪ 持有,hold,0,持倉,True
2025-07-20 06:00:00,3478577.9,-489.76557004142524,-3632.093570989091,-3142.3280009476657,⚪ 持有,hold,0,持倉,True
2025-07-20 07:00:00,3479673.3,-283.8151779939826,-3497.096973440144,-3213.2817954461616,⚪ 持有,hold,0,持倉,True
2025-07-20 08:00:00,3482961.4,99.28233559866021,-3089.178875947837,-3188.461211546497,⚪ 持有,hold,0,持倉,False
2025-07-20 09:00:00,3481874.6,293.9074464031946,-2821.0769035425037,-3114.9843499456983,⚪ 持有,hold,0,持倉,True
2025-07-20 10:00:00,3484745.2,612.0812848163014,-2349.882743925322,-2961.964028741623,⚪ 持有,hold,0,持倉,True
2025-07-20 11:00:00,3480209.9,516.9915802638375,-2315.7245534118265,-2832.716133675664,⚪ 持有,hold,0,持倉,True
2025-07-20 12:00:00,3480876.1,498.63030262674056,-2209.4282553922385,-2708.058558018979,⚪ 持有,hold,0,持倉,True
2025-07-20 13:00:00,3478577.9,339.0058830746325,-2284.3012041756883,-2623.307087250321,⚪ 持有,hold,0,持倉,True
2025-07-20 14:00:00,3479294.3,290.8203050950815,-2259.781705881469,-2550.6020109765504,⚪ 持有,hold,0,持倉,True
2025-07-20 15:00:00,3484000.0,568.9333696700851,-1839.435298888944,-2408.368668559029,⚪ 持有,hold,0,持倉,True
2025-07-20 16:00:00,3485000.0,799.1991244960755,-1409.3697629389353,-2208.5688874350108,⚪ 持有,hold,0,持倉,True
2025-07-20 17:00:00,3480052.1,606.0015820772346,-1451.0669098384678,-2057.0684919157025,⚪ 持有,hold,0,持倉,True
2025-07-20 18:00:00,3480803.4,519.8416126515685,-1407.266476101242,-1927.1080887528105,⚪ 持有,hold,0,持倉,True
2025-07-20 19:00:00,3477482.9,244.2497805651999,-1621.7958630463108,-1866.0456436115107,⚪ 持有,hold,0,持倉,True
2025-07-20 20:00:00,3485000.0,555.4463248332424,-1171.737737569958,-1727.1840624032004,⚪ 持有,hold,0,持倉,True
2025-07-20 21:00:00,3490666.6,1098.7564569179285,-353.73849125579,-1452.4949481737185,⚪ 持有,hold,0,持倉,True
2025-07-20 22:00:00,3494701.4,1652.427722119044,613.0397044750862,-1039.3880176439577,⚪ 持有,hold,0,持倉,True
2025-07-20 23:00:00,3500000.0,2260.4553287105764,1786.1811432442628,-474.2741854663136,⚪ 持有,hold,0,持倉,True
2025-07-21 00:00:00,3496695.4,2316.490464879732,2421.338895633351,104.84843075361931,⚪ 持有,hold,0,持倉,True
2025-07-21 01:00:00,3483636.2,1395.8144262042426,1849.6164635089226,453.80203730467997,⚪ 持有,hold,0,持倉,True
2025-07-21 02:00:00,3491744.9,1258.9226869732565,2027.4553960212506,768.5327090479941,⚪ 持有,hold,0,持倉,True
2025-07-21 03:00:00,3485000.0,669.6764626422118,1605.628287350759,935.9518247085471,⚪ 持有,hold,0,持倉,True
2025-07-21 04:00:00,3486252.6,336.64790963852136,1356.7617117566988,1020.1138021181774,⚪ 持有,hold,0,持倉,True
2025-07-21 05:00:00,3481865.0,-179.04213983412615,796.3111273255199,975.3532671596461,🔴 賣2,sell,2,空倉,True
2025-07-21 06:00:00,3470814.2,-1207.0093363187148,-533.4084032387473,673.6009330799675,⚪ 持有,hold,0,空倉,True
2025-07-21 07:00:00,3460810.7,-2432.586927270432,-2367.1327260080725,65.45420126235945,⚪ 持有,hold,0,空倉,True
2025-07-21 08:00:00,3461977.2,-2999.3884201246565,-3683.7813238934614,-684.3929037688048,⚪ 持有,hold,0,空倉,True
2025-07-21 09:00:00,3464112.5,-3054.9063808240944,-4503.025879798923,-1448.1194989748283,⚪ 持有,hold,0,空倉,True
2025-07-21 10:00:00,3486817.0,-1467.4103453537834,-3282.3824306670576,-1814.9720853132742,⚪ 持有,hold,0,空倉,True
2025-07-21 11:00:00,3495000.0,143.29218692806262,-1635.856851653196,-1779.1490385812585,🟢 買3,buy,3,持倉,True
2025-07-21 12:00:00,3493000.0,1033.9225509908697,-486.7458498426713,-1520.668400833541,⚪ 持有,hold,0,持倉,True
2025-07-21 13:00:00,3493900.3,1609.2711664845567,490.92055727215484,-1118.3506092124019,⚪ 持有,hold,0,持倉,True
2025-07-21 14:00:00,3513156.5,3124.609365614679,2787.411097805947,-337.1982678087321,⚪ 持有,hold,0,持倉,True
2025-07-21 15:00:00,3519849.8,4340.8217472051,5088.828916197643,748.0071689925428,⚪ 持有,hold,0,持倉,True
2025-07-21 16:00:00,3508200.0,4125.2845986600005,5904.612917317543,1779.3283186575432,⚪ 持有,hold,0,持倉,True
